,Id,Gender,Age,Topic,Sentence
9105,1042,M,20-29,SPORTS,Ma dai.. si è solo fatto pubblicità con un articolo a firma di un amico. Magari qualche pollo in lega pro ci casca e gli offre un contratto.
9106,390,M,20-29,SMOKE,"Pipa Becker & Musicò poker con vera in oro Sulle punzonature a sinistra ""Becker & Musicò, 6 years - 8"" sulla vera ""750"" Bocchino in metacrilato. MISURE: Lunghezza: 13 cm Altezza: 4 cm Profondità fornello: 3,5 cm Diametro fornello: 2 cm Peso: 30g PREZZO: 100€ Disponibile alla spedizione in Italia e nel mondo"
9107,1076,M,30-39,AUTO-MOTO,"Ciao a tutti! Grazie mille,troppo gentili! Scusate se rispondo solo ora,ma ho avuto problemi con l account!"
9108,139,F,20-29,ANIME,"Buonasera ragazzi, o devo dire buonanotte?!? Bhu uhauhauha Volevo un aiuto, enorme aiuto, per quanto riguarda il mio pc e Photoshop.. Allora io uso Photoshop cs4 portable... avevo il file zippato sulla chiavetta USB... come pc ho un Asus (comprato pochi giorni fa) con windows 8.1 se non erro... ho passato sul pc il file di photoshop, l'ho zippato e fin qui tutto ok... Ora se provo ad aprire photoshop non succede nulla... gli stessi passaggi li ho fatti al fisso anni fa e qualche mese fa dopo averlo formattato, il fisso è XP però... Ho provato a cercare un file di photoshop aggiornato, l'ho trovato ma mi dice errore una volta che estraggo il tutto.. be qui penso dipenda dal file zippato e non dal mio pc... Non capisco comunque perche qui sul portatile non vada... Tra l'altro non riesco neanche a trovare altri Photoshop portable...qualcuno mi aiuto... non posso non avere photoshop sul mio pc.."
9109,759,M,50-100,SPORTS,A forza di dare dei vergognosi a chiunque se ne perde un po' l'efficacia. Io vergognoso lo affibio volentieri a merdolacci e aggiungo: come lui nessuno.
9110,459,M,20-29,AUTO-MOTO,"Ho letto tutto il post e mi sento di dire la mia. Sono un felice possessore di una Renault Zoe, elettrica, la quale mi ha dato (e continuerà per molti anni) a darmi soddisfazioni. E' comoda, facile da guidare, prestazioni da lasciare a bocca aperta ed è a  ( ). I motori elettrici, non avendo parti sottoposte ad intensiva sollecitazione, durano anche  senza problemi. (Dato dichiarato) Il ragionamento che hai fatto è condivisibile, tuttavia in alcuni punti si vede una tua propensione a favorire i combustibili fossili. Sia chiaro, ogni essere umano tende a ""proteggere"" il suo pensiero e i suoi acquisti, ma cercherò di essere il più obiettivo possibile. Molte volte mi sento dire "" "": ciò è frutto di una scarsa conoscenza del sistema energetico nazionale. Noi acquistiamo l'energia prodotta da centrali nucleari in Francia, ma in minima quantità ( ). La maggior parte dell'energia utilizzata in Italia proviene da fonti rinnovabili ( ) e in parte da fonti non rinnovabili. . Sul geotermico posso anche dire che siamo stati i primi a farlo ( ) : - Di assicurazione pagavo  per RCA e F/I, adesso pago  ; - Di bollo pagavo sui  (non ricordo la cifra precisa), ora  ; - I Tagliandi mi costavano, anche loro, sui  , adesso pago  a dir tanto; - Pagavo un abbonamento annuale di  per i parcheggi, adesso  . (E sicuramente mi sto dimenticando qualcosa) Questo è il conto parziale. Già tirando le somme potete vedere che c'è un buon risparmio. In più io sono l'utente ideale per una vettura elettrica, perché per lavoro percorro molti Km al giorno (200-290). Ogni anno spendevo circa  di Diesel, a conti fatti. Adesso di corrente spendo  annui, se sono sfortunato che non posso caricare in ufficio. Preciso che questo non è un post per dirvi "" "", perché anche l'auto elettrica non è esente da problemi, primo tra tutto il dover abituarsi ad usare il cervello per programmare le varie ricariche se necessarie. Mi rendo anche conto che l'elettrico, per ora, non è per tutti. C'è chi percorre molti Km giornalmente (400-500) e non può perdere un'oretta a ricaricare (Ma al bar si  ), e chi non può permettersi di acquistarle. Quanto detto sopra è condivisibile, ma dire che ""è tutto un complotto per farci spendere soldi"" no, non te la faccio passare.  (questo chiaramente non lo affermo io, ma persone molto più autorevoli di me in campo medico). Io ho preferito investire qualche € in più, rispetto all'acquisto di un'auto tradizionale, per recuperare ""l'investimento"" in un paio d'anni, e dare il mio contributo alla riduzione dell'inquinamento. ( ) Viene da sé che una manovra per cercare di ridurle serve! Certo, sarebbe meglio se lo stato incentivasse il passaggio, e che si occupassero anche di veicolo molto più inquinanti di una comune vettura, ma un passo alla volta (si spera, almeno) si dovrebbe far tutto. ""Le batterie? Quelle poi dove le butti quando sono esauste? Quelle inquinano"" Le batterie di trazione, una volta raggiunto il loro ciclo di utilizzo della vettura, vengono convertite in accumulatori per il fotovoltaico, dove potranno essere utilizzate per altri 5-6 anni. Una volta terminato il loro ciclo si ""riciclano"". Non conosco precisamente il processo, quindi non mi pronuncio su ciò che non conosco al 100%, ma ti posso dire che la maggior parte dei componenti vengono fusi o raffinati e riassemblati. Penso di aver detto tutto."
9111,737,M,40-49,SMOKE,ieri sera dopo abbondante grigliata con amici Superbo Nerone accompagnato da ottimo whiskey bowmore 17 year Buona domenica a tutti Antonio09
9112,454,M,20-29,SMOKE,Ne ho preso una scatola stamattina  che siano pesanti per me?
9113,944,M,20-29,SPORTS,"Peccato per Monaco, sarebbero stati punti importanti rosicchiati a una rivale diretta"
9114,74,F,30-39,MEDICINE-AESTHETICS,"Non credo una pianta di pesco possa stare in vaso una volta cresciuta, necessita di un pezzetto di giardino"
9115,1044,M,20-29,SPORTS,Sei diventato un uomo di mezza età... vabbè uomo è esagerato finché c'è Sasha
9116,601,F,40-49,ANIME,si devo mettere tutti i thai che ho visto solo che con quei titoli mi passa la voglia
9117,220,F,50-100,ANIME,Concordo con te e soprattutto non metterebbe mai Maya in difficoltà e a rischio pettegolezzi
9118,518,M,20-29,SPORTS,"Ciao a tutti! Ho da pochissimo iniziato una carriera online con un mio amico, prima esperienza online, abbiamo deciso di prendere lui l'Inter e io che ho un pizzico di esperienza in più su FM il Milan. Ho dei dubbi su come gestire le prossime sessioni di mercato, vi spiego il mio progetto tattico: Dallo scorso FM ho sviluppato una dipendenza da 4-3-3 stretto (con 3 punte centrali, per intenderci) e 4-4-2. Sono riuscito per il momento a sviluppare un 4-3-3 quanto meno decente, mentre per il 4-4-2 ho avuto solo risultati sterili offensivamente parlando. Per cui, almeno per questa prima stagione, ho puntato sul 4-3-3. 1. Ho dovuto sacrificare Suso (venduto per 17M al liverpool), e sto cercando di piazzare  : anche lui poco adatto al modulo e soprattutto prestazioni fino ad ora scandalose. Ma ha una valutazione ignobile. Voi lo terreste o lo vendereste per pochi spicci? (Si parla di massimo 6M) 2. In difesa ho avuto un'occasione irrinunciabile: Andrea Conti per soli 3 milioni, netti, secchi, puliti. Preso all'istante. Dovrò sacrificare  , ormai sulla via del tramonto e con uno stipendio troppo pesante. Ho pensato a due opzioni: tenere fino a giugno Abate, che farebbe la riserva di De Sciglio, e mandare Conti in prestito. Oppure venderlo subito e usare Conti come riserva. Cosa fareste? 3. Abbiamo quasi finito non vi preoccupate  . Dubbi di pura natura tecnica: CC di Quantità:  ? DC:  ? Scusate se sono stato troppo prolisso, ma volevo essere il più chiaro possibile."
9119,243,M,30-39,ANIME,"Ottimo, come immaginavo non poteva essere il manga."
9120,885,M,20-29,AUTO-MOTO,"In alto a destra c'è la casella di ricerca, mi è bastato mettere ""lana di vetro"" e la guida era il primo risultato. Guida ->"
9121,645,M,50-100,AUTO-MOTO,"Ciao Roberto, ho risposto all' MP che mi hai mandato.... come avrai letto difficile se non impossibile una diagnosi cosi per lettura  non sono cosi bravo..mi arrangio    ...potrebbe non essere la frizione ma qualsiasi altra cosa ..un semiasse .un supporto motore..l' alernatore.... il mio consiglio è di farla vedere ad un buon mec, e poi secondo diagnosi ne parliamo qui se vuoi..... per i consumi... fai un bel tagliando cambiando candele, filtro dell' aria, gioco valvole e una ""cura"" con aditivo pulisci iniettori da miscelare nel serbatoio benzina ..... fammi sapere ciao"
9122,379,M,20-29,AUTO-MOTO,ottimo lavoro..... per il momento sulla mia li disattivo via vag in fase di accensione ma questa modifica è da pensarci seriamente su!!!!!
9123,123,M,50-100,AUTO-MOTO,Bella !! Anche i cerchi !! E' il colore che piaceva a mia moglie !! ELEGANTE !!!
9124,1058,M,40-49,SPORTS,"vado controcorrente: non me la sento di giudicare a priori il ragazzo perché non so che si sono detti agente societá e atleta in quelle ore convulse. Alla fine sono ragazzi che devono sfruttare le occasioni che gli si pongono in una carriera breve. personalmente mi ha fatto più male la partenza del coach:finto condottiero il cui conto in banca credo ben più gonfio di quello di Ike insieme all essere un top coach con possibilitá di mercato, potevano permettergli di comportarsi differentemente. siamo noi tifosi, io per primo, che ci innamoriamo troppo in fretta. la mia speranza é che una Societá seria con un minimo di programmazione ci permetta di innamorarci di non semplici ""mercenari"": mazza, manu,martino ecc che credo un poco di attaccamento e sinceritá nei nostri confronti la avessero,ma c'era anche un ambiento sereno. dwtto questo non vorrei essere franiteso.Ike ha deluso anche me, ma non me la.sento di giudicarlo moralmente in base a quello che ho solo letto."
9125,426,M,30-39,AUTO-MOTO,"Grazie Guidy!! Ne approfitto per chiedere anche un'altra cosa: facendo molto urbano e tragitti brevi, mi consigliate di fare il tagliando B prima dei 2 anni ( non faro' mai 30000 km prima!) ? Inotre quale olio si dovrebbe utilizzare? Abito in provincia di Caserta e raramente si arriva ai 3-4 gradi mattutini. Grazie ancora"
9126,804,M,20-29,SPORTS,Occhio che la fiorentina ha già qualche giocatore extraue che arriva a luglio 2017 tipo oliveira!
9127,490,M,20-29,ANIME,"la serie esce su una rivista, non può decidere quando far uscire un capitolo, escono tutti giorno X di ogni mese (quando esce la rivista appunto)"
9128,496,M,0-19,ANIME,"Ahah dici? Io lo spero ma non credo sarà così veloce la cosa, poi tu sai per caso quando uscirà?"
9129,265,M,50-100,AUTO-MOTO,"Sto facendo repulisti in laboratorio e sono spuntate un altra decina di crociere,se qualcuno ne vuole 15€ cadauna più spese di spedizione. e sono quasi sicuro di averne anche un paio del corsa corta"
9130,8,M,50-100,SPORTS,"Hai mai sentito qualcuno che pubblicamente abbia dichiarato voglio acquistare la tale società e sono disposto ad offrire tot milioni? Io no! Chi lo ha detto in genere, non ha fatto seguire i fatti alle parole. Un po di anni fa qualcuno dichiarò che anche il cane Gunther era dietro al Genoa..."
9131,539,M,40-49,METAL-DETECTING,"voglio essere sincero ,il tuo coltello e' venuto meglio del mio"
9132,56,F,20-29,ANIME,Presentazione Discussioni dove ho partecipato 1) 2) 3) 4) 5) Spam 1) 2) 3) 4) 5) Grazie in anticipo <3
9133,850,M,50-100,AUTO-MOTO,"Prova a verificare qua, cerchi per RRS ne hanno diversi non so se anche per la Velar:"
9134,692,F,50-100,CELEBRITIES,"allora : Riccardo è uno stronzo e Ida la martire Gemma è la stronza e Rocco è il martire Eppure fra Rocco e Riccardo non vedo differenze, solo ricerca di opportunità per stare attaccati alla seggiolina............ e Ida e Gemma sono due cozze che si attaccano subito al primo che le corteggia. Ora veramente non capisco la differenza dei giudizi! La differenza è giustificata dal fatto che Tina non sopporta Gemma, e Ida è la beniamina di Gianni. Ieri rocco ha detto una miriade di cavolate...........e tutti zitti. Menomale per la prima volta anche Gemma ha detto qualche parolaccia!"
9135,931,M,0-19,SPORTS,Super coppa Rumena Rapid Bucarest-Dinamo Bucarest 0-1 Steua-Dinamo Bucaret 0-0
9136,106,M,20-29,SPORTS,"Non sò se hai notato, noi siamo morti, c'è Marchisio che è come non ci fosse tanto che è stanco, giochiamo in 10, Balzaretti zoppica è una partita che sta andando malissimo anche per forma fisica della nostra squadra"
9137,730,F,30-39,ANIME,Ciao  ecco la tua fidelity  ciao  eccoti la fidelity card
9138,970,F,30-39,ENTERTAINMENT,"In effetti questa immagine non aiuta!  Ha un gusto un po' forte, forse i palati mediterranei non apprezzano all'inizio. Se amate i crauti vi piacerà di sicuro. Cercerò di ricordarmi di fare una foto la prima volta che lo cucinerò io"
9139,843,M,40-49,METAL-DETECTING,in dialetto romagnolo vi scrivo la piu conosciuta: pida e parsot figa par tot !
9140,673,M,30-39,SPORTS,"Che mollaggine certa gente....da far cadere le palle a terra.... ...ma non capiscono che gossip o no qualcosa è ormai appurato che ci sia...e mi sembra quantomeno doveroso far sapere al romano che può tornare tranquillamente nella capitale a cercare di realizzare il suo sogno di comprare la roma(chissá magari un giorno Pallotta si stufa e gliela regala...perché se aspetta i soldi di Ferrero può stare fresco)... ...spero in moltissimi striscioni e cori sabato altroché partita importante...la partita col milan non ci cambia niente sia che si vinca sia che si perda...non cambia il nostro destino, il nostro livello, i nostri obiettivi....viceversa un cambio societario serio può alzare l'asticella di qualche punto...magari non molti, ma nemmeno sta mediocrità desolante... ...via il romano deve essere l'imperativo di sabato...la partita è come un'insalata di fianco ad una succosa bisteccona: fa da contorno....c'è in ballo il futuro della Samp..."
9141,648,M,40-49,AUTO-MOTO,"A ci credo,, chiaro che un Wrangler ben attrezzato è altra cosa. Un amico ne aveva uno ed in Corsica a detta di mio padre passava su strade con sassi tipo quelle del video senza preoccuparsi minimamente  Però non era il massimo nei trasferimenti/viaggi inoltre credo fosse un benza con consumi da idrovora....tipo il mio rotativo."
9142,539,M,40-49,METAL-DETECTING,"bravo bracche',certo che hai avuto un bel c..lo hahahhahaahhahaha ,ecco adesso inizzio a rosicare ,per la prima volta che sono a casa per infortunio ,non posso andare neanche a spazzolare ,vietato dal chirurgo e dal fisioterapista  ((( mortacci loro ,rischio di nuovo un ntervento ,e vabbe' dai aspetto ancora qualche mese e poi si va' alla grande"
9143,134,M,20-29,ANIME,sembra che megaupload lo sapeva!! ho cancellato la maggior parte degli episodi di OP qualche ora prima che megaupload chiudesse i battenti!!!  mi è rimasto soltanto qualche episodi di water 7 e gli ultimmissi !  coalizziamoci tutti per riupparli!!!
9144,917,M,50-100,SPORTS,"non dar retta a ste zoccole invidiose Paolo...stavi benissimo !!!!!     Bello,bellissimo rivedervi ,almeno in foto ."
9145,500,M,30-39,AUTO-MOTO,Grazie Paolino! Non vedo l'ora che arrivi la mia panterona.
